node,n_months_active,n_months_blue_or_purple,size_cv,size_median_x12,size_max_share,same_kstar_months,persistence_label
GOLETA_6_N204,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
GOLETA_7_N201,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
GOLETA_7_N202,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
GOLETA_7_N203,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
GONZAGA_7_CN1,0,0,,,,0,single month
GONZAGA_7_N13,2,0,0.18338316369328533,4019468068.008,0.5648357393014823,1,sporadic (2/12 mo)
GONZAGA_7_NWD1,4,0,1.08757851591413,10083012966.684,0.6379065568418159,2,sporadic (4/12 mo)
GONZAGA_7_NWD2,4,0,1.08757851591413,10083012966.684,0.6379065568418159,2,sporadic (4/12 mo)
GONZALES_6_N004,11,3,0.4983864346923587,2743125425.3519993,0.16642795697184384,8,11/12 mo · stable
GOODNOEH_NODET,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
GOSLKPV_7_N001,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
GOSLKPV_7_N003,2,0,0.18338316369328533,4019468068.008,0.5648357393014823,1,sporadic (2/12 mo)
GOULD_2_B1,11,0,1.3965710461863052,3312625200.6000004,0.4173142703057052,3,11/12 mo · variable
GRACE_NODE3,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
GRACE_NODE4,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
GRACE_NODE5,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
GRANDIS_7_N001,11,3,1.2162622538016672,3498257700.432,0.3207717974951923,4,11/12 mo · variable
GRANT_7_N002,1,0,,3498257700.432,1.0,1,single month
GRAPEVNE_6_GN001,12,0,1.1177520014057138,3405441450.516,0.31834882192519603,4,12/12 mo · variable
GRAPHSOL_1_SOLAR1GNODE,5,0,1.7515397196725495,3312625200.6000004,0.8248874716395709,2,5/12 mo · variable
GREASEWD_2_WIND1GNODE,1,0,,1836171078.2400002,1.0,2,single month
GREENCAN_7_THERMAL1GNODE,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
GREENRIV_3_BESS1GNODE,2,0,0.7683579542630077,2266722280.08,0.7716555599189979,1,sporadic (2/12 mo)
GREENRIV_3_SOLAR1GNODE,3,0,0.6544273470139811,1482010211.04,0.5815450092286449,1,sporadic (3/12 mo)
GREENSPR_GNODE,7,0,1.3356290873452417,3498257700.432,0.48404302970396174,2,7/12 mo · variable
GREGG_2_B1,10,1,0.8159921465585865,9267157065.126001,0.24128238743826047,5,10/12 mo · moderate
GRIDLEY_6_N004,12,1,1.7098877705932292,2877929803.6259995,0.4993478609448049,3,12/12 mo · variable
GRIZZLY1_1_B1,11,1,1.2080605245306075,3498257700.432,0.3195067699049511,4,11/12 mo · variable
GRIZZLY_7_N101,10,2,1.4643738940812443,3827921042.8259997,0.48506697434528484,4,10/12 mo · variable
GRNITE_7_N002,10,6,0.8180142737219919,1284918024.2729998,0.2515005040988676,6,10/12 mo · moderate
GRNLEAF1_1_N001,12,2,1.4912067131990068,2877929803.6259995,0.38177124016564357,3,12/12 mo · variable
GRNLEAF1_1_N002,12,2,1.4912067131990068,2877929803.6259995,0.38177124016564357,3,12/12 mo · variable
GRNLEAF2_7_N001,12,2,1.4318622317380303,3255495941.1660004,0.3708268417887839,3,12/12 mo · variable
GRNVALY_1_N011,11,3,0.4983864346923587,2743125425.3519993,0.16642795697184384,8,11/12 mo · stable
GRNVALY_1_N025,11,3,0.4983864346923587,2743125425.3519993,0.16642795697184384,8,11/12 mo · stable
GRNVALY_1_N035,11,3,0.4983864346923587,2743125425.3519993,0.16642795697184384,8,11/12 mo · stable
GROUSCRK_6_N002,10,0,1.3254942519003805,3120691562.892,0.3858732056837699,3,10/12 mo · variable
GUERNSEY_6_N007,11,1,0.9260749634994037,5162816901.228001,0.24315454734265135,5,11/12 mo · moderate
GUERSEY_7_N001,11,1,0.9260749634994037,5162816901.228001,0.24315454734265135,5,11/12 mo · moderate
GUERSEY_7_N003,11,1,0.9260749634994037,5162816901.228001,0.24315454734265135,5,11/12 mo · moderate
GUR3TPT_6_B1,11,1,0.9260749634994037,5162816901.228001,0.24315454734265135,5,11/12 mo · moderate
GWFCT1_7_B1,11,1,1.1119639032531181,4157584385.2200003,0.3103229528877923,3,11/12 mo · variable
GWFCT2_7_B1,11,1,1.1119639032531181,4157584385.2200003,0.3103229528877923,3,11/12 mo · variable
GWFGT1_7_B1,11,1,0.8675339614410581,5162816901.228001,0.23571848845859827,5,11/12 mo · moderate
GWFGT1_7_N003,11,1,0.8675339614410581,5162816901.228001,0.23571848845859827,5,11/12 mo · moderate
GWFGT2_7_B1,11,1,0.8675339614410581,5162816901.228001,0.23571848845859827,5,11/12 mo · moderate
GWFTRACY_1_B1,10,2,1.4066031006212756,1470937840.4609995,0.3508556756602305,5,10/12 mo · variable
GWFTRCY1_7_B1,10,2,1.4066031006212756,1470937840.4609995,0.3508556756602305,5,10/12 mo · variable
GWFTRCY2_7_B1,10,2,1.4066031006212756,1470937840.4609995,0.3508556756602305,5,10/12 mo · variable
GWFTRCY3_7_B1,10,2,1.4066031006212756,1470937840.4609995,0.3508556756602305,5,10/12 mo · variable
GWF_CT2_7_N002,11,1,1.1119639032531181,4157584385.2200003,0.3103229528877923,3,11/12 mo · variable
GWF_CT2_7_N003,11,1,1.1119639032531181,4157584385.2200003,0.3103229528877923,3,11/12 mo · variable
GWF_CT2_7_N004,11,1,1.1119639032531181,4157584385.2200003,0.3103229528877923,3,11/12 mo · variable
GWF_GT1_7_N004,11,1,0.8675339614410581,5162816901.228001,0.23571848845859827,5,11/12 mo · moderate
GWF_GT1_7_N005,11,1,0.8675339614410581,5162816901.228001,0.23571848845859827,5,11/12 mo · moderate
GWF_GT2_7_N002,11,1,0.8675339614410581,5162816901.228001,0.23571848845859827,5,11/12 mo · moderate
GWF_GT2_7_N003,11,1,0.8675339614410581,5162816901.228001,0.23571848845859827,5,11/12 mo · moderate
GYSRVLLE_6_N005,10,7,1.5753642517459958,1675721325.3930001,0.5403559174402541,7,10/12 mo · variable
HAAS_2_B1,11,2,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
HALSEYF_7_B1,11,3,1.022526574938057,4330617182.784,0.27758483395662964,5,11/12 mo · variable
HAMILBR_7_N002,12,0,1.7098877705932292,2877929803.6259995,0.4993478609448049,3,12/12 mo · variable
HAMLIN_115_N004,11,0,1.607030310407971,1836171078.2400002,0.5105438971154014,4,11/12 mo · variable
HAMLIN_1_N007,11,0,1.607030310407971,1836171078.2400002,0.5105438971154014,4,11/12 mo · variable
HARBORG_7_B2,12,1,1.4298522113846248,3405441450.516,0.40469340228980266,2,12/12 mo · variable
HARBORG_7_B3,12,1,1.4298522113846248,3405441450.516,0.40469340228980266,2,12/12 mo · variable
HARBORG_7_B4,12,1,1.4298522113846248,3405441450.516,0.40469340228980266,2,12/12 mo · variable
HARDWK12_7_N002,11,2,1.0153661002342265,4540678435.583999,0.27515302805645153,4,11/12 mo · variable
HARRIS_6_N001,10,0,1.5096177832194702,2547498575.376,0.4654551460689146,4,10/12 mo · variable
HARTERTP_6_B1,12,2,1.4318622317380303,3255495941.1660004,0.3708268417887839,3,12/12 mo · variable
HATCRK1_6_B1,11,0,1.3581814772857046,3498257700.432,0.37373444914282256,3,11/12 mo · variable
HATCRK2_6_B1,11,0,1.3581814772857046,3498257700.432,0.37373444914282256,3,11/12 mo · variable
HATLOSCK_6_GN001,11,0,1.3581814772857046,3498257700.432,0.37373444914282256,3,11/12 mo · variable
HATLOSCK_6_N011,11,0,1.3581814772857046,3498257700.432,0.37373444914282256,3,11/12 mo · variable
HAYPRESS_6_N002,12,4,1.996036421043662,1672665814.668,0.5663621593373699,3,12/12 mo · variable
HAYPRESS_6_N003,12,4,1.996036421043662,1672665814.668,0.5663621593373699,3,12/12 mo · variable
HENRTGEN_7_N001,11,1,1.1018577668895044,4157584385.2200003,0.3087268611254801,3,11/12 mo · variable
HERDLYN_6_B1,10,1,0.7901185976167804,15717639193.272,0.25440691303890317,6,10/12 mo · moderate
HERDLYN_6_N007,10,1,0.7901185976167804,15717639193.272,0.25440691303890317,6,10/12 mo · moderate
HERDLYN_7_N001,10,1,1.3140185830250308,3827921042.8259997,0.3830306118823171,3,10/12 mo · variable
HERMISTO_GNODE3,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
HI5PV_7_N001,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
HI5_7_N002,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
HICKS_2_N002,11,3,0.5614812104393474,2743125425.3519993,0.17242356058895045,7,11/12 mo · moderate
HICKS_2_N012,11,3,0.5614812104393474,2743125425.3519993,0.17242356058895045,7,11/12 mo · moderate
HIGGINS_1_GN001,11,3,1.4651494637421953,831739090.2,0.4048759370888724,4,11/12 mo · variable
HIGGINS_1_N007,11,3,1.4651494637421953,831739090.2,0.4048759370888724,4,11/12 mo · variable
HIGHLD_1_N001,10,1,0.8735509584525983,1046247808.9949999,0.2737062746798756,7,10/12 mo · moderate
HIGHLD_1_N004,10,1,0.8735509584525983,1046247808.9949999,0.2737062746798756,7,10/12 mo · moderate
HIGHWAY_1_N003,10,1,1.252988363090939,4176389757.582,0.37088084259461984,3,10/12 mo · variable
HIGHWND3_7_GN001,10,0,1.7083737754404418,1997801375.0879998,0.4854202786133231,4,10/12 mo · variable
HIGHWNDS_7_B1,10,0,1.7083737754404418,1997801375.0879998,0.4854202786133231,4,10/12 mo · variable
HILLGEN_7_B1,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
HINKLE_6_ORCHARD1GNODE,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
HINKLE_NODET,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
HINSHAW_NODE1,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
HINSHAW_NODE2,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
HINSON_2_B1,12,1,1.4298522113846248,3405441450.516,0.40469340228980266,2,12/12 mo · variable
HINSON_2_N040,12,1,1.4298522113846248,3405441450.516,0.40469340228980266,2,12/12 mo · variable
HINSON_2_N041,12,1,1.4298522113846248,3405441450.516,0.40469340228980266,2,12/12 mo · variable
HINSON_6_N019,12,1,1.4298522113846248,3405441450.516,0.40469340228980266,2,12/12 mo · variable
HIPLAINS_NODE1,1,0,,1836171078.2400002,1.0,2,single month
HIPLAINS_NODE2,1,0,,1836171078.2400002,1.0,2,single month
HMBBT1_7_N001,11,5,0.6577892478696834,2513592539.136,0.18603225217066757,5,11/12 mo · moderate
HMBLDTB_1_N08,10,0,1.5096177832194702,2547498575.376,0.4654551460689146,4,10/12 mo · variable
HMBLTBY_6_B1,10,0,1.5096177832194702,2547498575.376,0.4654551460689146,4,10/12 mo · variable
HMBUNIT1_7_GN010,10,0,1.5096177832194702,2547498575.376,0.4654551460689146,4,10/12 mo · variable
HMBUNIT2_7_GN010,10,0,1.5096177832194702,2547498575.376,0.4654551460689146,4,10/12 mo · variable
HMBUNIT3_7_GN010,10,0,1.5096177832194702,2547498575.376,0.4654551460689146,4,10/12 mo · variable
HOLGATE_1_N004,9,0,1.4877711792263462,2306436636.8999996,0.5417554959965069,2,9/12 mo · variable
HOLLISTR_1_N001,11,3,0.4983864346923587,2743125425.3519993,0.16642795697184384,8,11/12 mo · stable
HOLLISTR_7_N001,11,3,0.4983864346923587,2743125425.3519993,0.16642795697184384,8,11/12 mo · stable
HOLLISTR_7_N004,11,3,0.4983864346923587,2743125425.3519993,0.16642795697184384,8,11/12 mo · stable
HOLT_1_BESS1GNODE,1,0,,3498257700.432,1.0,1,single month
HOLT_NODE1,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
HOMAHILL_2_WIND1GNODE,3,0,0.31194796934190955,3213059532.192,0.4092731774766695,3,sporadic (3/12 mo)
HORSEBU_NODET,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
HORSEFLY_GNODE1,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
HORSESHC_1_SOLAR1GNODE,5,0,1.7559494640203948,3213059532.192,0.82651573886651,2,5/12 mo · variable
HUMBOLDT_1_B1,10,0,1.5096177832194702,2547498575.376,0.4654551460689146,4,10/12 mo · variable
HUNTERP_NODE1,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
HUNTERP_NODE2,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
HUNTERP_NODE3,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
HUNTINGT_NODE1,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
HUNTINGT_NODE2,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
HURONGEN_7_ND002,12,0,0.9015474457600496,9267157065.126001,0.2550960874940424,5,12/12 mo · moderate
IBMCTLE_1_GN001,11,5,0.6577892478696834,2513592539.136,0.18603225217066757,5,11/12 mo · moderate
ICEGEN_7_B1,12,1,1.4298522113846248,3405441450.516,0.40469340228980266,2,12/12 mo · variable
IENERGY_7_B1,8,3,0.9725979830135266,11197199170.152,0.3585185542452583,4,8/12 mo · moderate
IGNACIO_1_N028,10,1,1.252988363090939,4176389757.582,0.37088084259461984,3,10/12 mo · variable
IMPBCH_7_NBT1,9,4,0.5098573273733306,2577208164.384,0.18736183084635982,2,9/12 mo · moderate
IMPBCH_7_NBT2,9,4,0.5098573273733306,2577208164.384,0.18736183084635982,2,9/12 mo · moderate
IMPRLVLY_2_B1,9,3,0.5679611658748427,1836171078.2400002,0.20107713789441753,3,9/12 mo · moderate
INDIANV_7_B1,10,1,0.7293652654023829,1334084083.7129998,0.2271829315144381,7,10/12 mo · moderate
INSKIP_6_B1,10,0,1.2951518072556591,3592153384.488,0.37972530302392377,3,10/12 mo · variable
INYOKERN_1_B1,12,2,0.5984589682711197,1565852304.465,0.18595735563281393,6,12/12 mo · moderate
INYOKERN_1_N001,12,2,0.5984589682711197,1565852304.465,0.18595735563281393,6,12/12 mo · moderate
INYOKN_7_N003,12,2,0.5984589682711197,1565852304.465,0.18595735563281393,6,12/12 mo · moderate
INYOKN_7_N004,12,2,0.5984589682711197,1565852304.465,0.18595735563281393,6,12/12 mo · moderate
ISIS_7_N002,12,0,1.034818693885644,4367936782.764,0.2789122634145879,4,12/12 mo · variable
ISIS_7_N003,12,0,1.034818693885644,4367936782.764,0.2789122634145879,4,12/12 mo · variable
IVALLY2_2_B1,10,3,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
IVANPAH_1_B1,11,0,1.255551157378545,2743125425.3519993,0.4225655558237141,2,11/12 mo · variable
IVANPA_2_B1,10,0,1.1677671363487665,3027875312.976,0.42501598011648445,3,10/12 mo · variable
IVGEN3M1_7_N006,10,3,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
IVSOLARS_7_N007,10,3,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
JARVIS_1_GN001,10,4,1.596914846302014,3821245803.144,0.5167124523343464,4,10/12 mo · variable
JESSUP_1_GN001,10,0,1.2951518072556591,3592153384.488,0.37972530302392377,3,10/12 mo · variable
JHINDS_2_B1,11,0,0.5133242081563378,2910695977.7279997,0.15606090661643954,3,11/12 mo · moderate
JIMBRIDG_7_THERMAL1GNODE,2,0,0.4406367655222456,2667214389.336,0.6557886224704433,3,sporadic (2/12 mo)
JIMBRIDG_7_THERMAL2GNODE,2,0,0.4406367655222456,2667214389.336,0.6557886224704433,3,sporadic (2/12 mo)
JIMBRIDG_7_THERMAL3GNODE,2,0,0.4406367655222456,2667214389.336,0.6557886224704433,3,sporadic (2/12 mo)
JIMBRIDG_7_THERMAL4GNODE,2,0,0.4406367655222456,2667214389.336,0.6557886224704433,3,sporadic (2/12 mo)
JM_6_GN001,9,3,0.8731524650235196,18063781157.52,0.2850984659478979,5,9/12 mo · moderate
JOANEC_7_N001,11,1,0.5424224131397448,2513592539.136,0.15558276900623477,2,11/12 mo · moderate
JOANEC_7_N002,11,1,0.5424224131397448,2513592539.136,0.15558276900623477,2,11/12 mo · moderate
JOANEC_7_NBT3,11,1,0.5424224131397448,2513592539.136,0.15558276900623477,2,11/12 mo · moderate
JOHANNA_2_N013,11,1,0.5424224131397448,2513592539.136,0.15558276900623477,2,11/12 mo · moderate
JOHANNA_6_N04,11,1,0.5424224131397448,2513592539.136,0.15558276900623477,2,11/12 mo · moderate
JOHANNA_6_N05,11,1,0.5424224131397448,2513592539.136,0.15558276900623477,2,11/12 mo · moderate
JOHANNA_6_N06,11,1,0.5424224131397448,2513592539.136,0.15558276900623477,2,11/12 mo · moderate
JOHANNA_6_N07,11,1,0.5424224131397448,2513592539.136,0.15558276900623477,2,11/12 mo · moderate
JOHANNA_6_N08,11,1,0.5424224131397448,2513592539.136,0.15558276900623477,2,11/12 mo · moderate
JOLLYHIL_NODE1,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
JOLLYHIL_NODE2,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
JVENTER_2_N001,10,1,1.2339232020949595,4176389757.582,0.3674660134897659,3,10/12 mo · variable
JVREPK_7_N002,10,1,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
KANAKAJT_1_B1,12,1,1.7098877705932292,2877929803.6259995,0.4993478609448049,3,12/12 mo · variable
KANAKA_1_N003,12,1,1.7098877705932292,2877929803.6259995,0.4993478609448049,3,12/12 mo · variable
KANSASGN_7_N002,11,1,0.9260749634994037,5162816901.228001,0.24315454734265135,5,11/12 mo · moderate
KCRDCT1_7_NG1,11,3,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
KCRDCT2_7_NG2,11,3,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
KCRDCT3_7_NBT1,11,3,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
KCRDCT4_7_NBT2,11,3,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
KCTYPKER_7_B1,11,0,0.8908489925448196,13371497229.024002,0.25494150407626176,6,11/12 mo · moderate
KEARNEY_7_N002,10,1,0.7820258215003038,15717639193.272,0.25329523186584596,6,10/12 mo · moderate
KEARNY_6_B1,10,9,0.4127628123995722,2174881808.688,0.15992942304669358,2,10/12 mo · stable
KEARNY_7_GNU1N,10,9,0.4127628123995722,2174881808.688,0.15992942304669358,2,10/12 mo · stable
KEARNY_7_GUS2N,10,9,0.4127628123995722,2174881808.688,0.15992942304669358,2,10/12 mo · stable
KEKAWAKA_6_N001,10,0,1.640195719798833,1675721325.3930001,0.49529074786610866,5,10/12 mo · variable
KELSO1_7_N001,10,0,0.9307103486552418,11197199170.152,0.2780886047550527,5,10/12 mo · moderate
KELSO2_7_N001,10,0,0.9307103486552418,11197199170.152,0.2780886047550527,5,10/12 mo · moderate
KELSO3_7_N001,10,0,0.9307103486552418,11197199170.152,0.2780886047550527,5,10/12 mo · moderate
KELSO4_7_N001,10,0,0.9307103486552418,11197199170.152,0.2780886047550527,5,10/12 mo · moderate
KERCK1G1_7_B2,11,3,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
KERCK1G2_7_B1,11,3,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
KERCK1G3_7_B1,11,3,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
KERCKHOF_7_B1,11,3,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
KERNFRNT_1_B1,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
KERNOIL_1_B1,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
KERNPWR_1_B1,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
KERNPWR_1_N002,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
KERNRDGE_1_N003,12,0,1.181337057195068,4244100784.0020003,0.3011396395988395,4,12/12 mo · variable
KERNRVU1_7_B1,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
KERNRVU2_7_B1,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
KERNWTP1_1_B1,12,1,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
KETTLEBU_7_GASGNODE,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
KIFER_1_B1,11,6,0.8839647480988532,1163879892.672,0.2240120620773131,5,11/12 mo · moderate
KILRC1-2_7_B1,10,0,1.2951518072556591,3592153384.488,0.37972530302392377,3,10/12 mo · variable
KINGSBRG_7_N002,11,2,1.0153661002342265,4540678435.583999,0.27515302805645153,4,11/12 mo · variable
KINGSBRG_7_N003,11,2,1.0153661002342265,4540678435.583999,0.27515302805645153,4,11/12 mo · variable
KINGSBUR_7_B1,11,2,0.9818109244761807,5162816901.228001,0.2784591260986239,5,11/12 mo · moderate
KINGSRIV_7_B1,11,3,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
KIRKER_1_N001,10,2,1.4643738940812443,3827921042.8259997,0.48506697434528484,4,10/12 mo · variable
KNGSRVR_1_B1,11,3,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
KOLA_7_B1N004,10,1,1.2339232020949595,4176389757.582,0.3674660134897659,3,10/12 mo · variable
KOLA_7_B2N001,10,1,1.2339232020949595,4176389757.582,0.3674660134897659,3,10/12 mo · variable
KOLA_7_B3N001,10,1,1.2339232020949595,4176389757.582,0.3674660134897659,3,10/12 mo · variable
KONOCTI6_6_N001,10,1,1.720660310648431,1334084083.7129998,0.5810106177297281,6,10/12 mo · variable
KRAMER_2_B1,8,0,1.3042922414520333,3405441450.516,0.5132353643705955,3,8/12 mo · variable
KRMNFCP_7_N002,11,1,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
KRMNFCP_7_N003,11,1,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
KRNCNYN_6_N001,12,5,1.218241410590371,3262355904.8040004,0.336989503656732,5,12/12 mo · variable
KRNSNST_7_N001,12,5,1.218241410590371,3262355904.8040004,0.336989503656732,5,12/12 mo · variable
KYOCERA_6_N003,10,9,0.4127628123995722,2174881808.688,0.15992942304669358,2,10/12 mo · stable
