Aggregate PNode ID,PNode ID,DESCRIPTION,abbrev,Plant Code,Plant Name,State,Latitude,Longitude,match_score,second_best,placement
TH_NP15_GEN-APND,CARABOU_7_B1,TH_NP15_GEN-APND,CARABOU,,,,,,,,unplaced
TH_NP15_GEN-APND,BCKSCRK_2_B1,TH_NP15_GEN-APND,BCKSCRK,,,,,,,,unplaced
TH_NP15_GEN-APND,LAKEVILE_2_B1,TH_NP15_GEN-APND,LAKEVILE,,,,,,,,unplaced
TH_SP15_GEN-APND,PADUA_6_N004,TH_SP15_GEN-APND,PADUA,,,,,,,,unplaced
TH_NP15_GEN-APND,VISTRA_7_N005,TH_NP15_GEN-APND,VISTRA,,,,,,,,unplaced
TH_SP15_GEN-APND,SOLCA_7_NBT1,TH_SP15_GEN-APND,SOLCA,,,,,,,,unplaced
TH_PACW_GEN-APND,PROSPEC3_NODET,TH_PACW_GEN-APND,PROSPEC,3033.0,Prospect 2,OR,42.731237,-122.513974,7.0,0.0,precise
TH_PACW_GEN-APND,CAMPCOL_NODET,TH_PACW_GEN-APND,CAMPCOL,,,,,,,,unplaced
TH_ZP26_GEN-APND,ANGELA_7_N002,TH_ZP26_GEN-APND,ANGELA,,,,,,,,unplaced
TH_NP15_GEN-APND,ALMDACT1_7_B1,TH_NP15_GEN-APND,ALMDACT,,,,,,,,unplaced
TH_SP15_GEN-APND,ELLIS_2_B1,TH_SP15_GEN-APND,ELLIS,,,,,,,,unplaced
TH_SP15_GEN-APND,IVALLY2_2_B3,TH_SP15_GEN-APND,IVALLY,52015.0,Dixie Valley,NV,39.9663,-117.8557,6.0,0.0,precise
TH_SP15_GEN-APND,Q1045_OTAY_7_N003,TH_SP15_GEN-APND,Q,,,,,,,,unplaced
TH_SP15_GEN-APND,CANYONP2_7_GN001,TH_SP15_GEN-APND,CANYONP,57027.0,Canyon Power Plant,CA,33.858056,-117.861667,7.0,0.0,precise
TH_SP15_GEN-APND,RAMNGEN_7_N003,TH_SP15_GEN-APND,RAMNGEN,,,,,,,,unplaced
TH_SP15_GEN-APND,CNTFLT_7_ND1002,TH_SP15_GEN-APND,CNTFLT,,,,,,,,unplaced
TH_NP15_GEN-APND,ORTIGAGN_7_N001,TH_NP15_GEN-APND,ORTIGAGN,,,,,,,,unplaced
TH_SP15_GEN-APND,SAUGUS_6_N015,TH_SP15_GEN-APND,SAUGUS,,,,,,,,unplaced
TH_NP15_GEN-APND,LTBERA05_7_N002,TH_NP15_GEN-APND,LTBERA,,,,,,,,unplaced
TH_NP15_GEN-APND,BRNYFRST_7_B1,TH_NP15_GEN-APND,BRNYFRST,,,,,,,,unplaced
TH_PACW_GEN-APND,COMBINEH_NODET,TH_PACW_GEN-APND,COMBINEH,56195.0,Combine Hills I,OR,45.943,-118.591,8.0,0.0,precise
TH_NP15_GEN-APND,HMBUNIT1_7_GN010,TH_NP15_GEN-APND,HMBUNIT,,,,,,,,unplaced
TH_SP15_GEN-APND,DEVERS_1_N112,TH_SP15_GEN-APND,DEVERS,10874.0,Coso Power Developers,CA,36.0192,-117.7917,6.0,0.0,precise
TH_SP15_GEN-APND,TOT135G2_7_N001,TH_SP15_GEN-APND,TOT,,,,,,,,unplaced
TH_NP15_GEN-APND,VISTRA_7_N009,TH_NP15_GEN-APND,VISTRA,,,,,,,,unplaced
TH_SP15_GEN-APND,SUNGEN4G_7_N003,TH_SP15_GEN-APND,SUNGEN,52169.0,Midway Sunset Cogen,CA,35.2269,-119.6294,6.0,0.0,precise
TH_SP15_GEN-APND,TEDDYGN4_7_N005,TH_SP15_GEN-APND,TEDDYGN,,,,,,,,unplaced
TH_SP15_GEN-APND,MOORPARK_2_B1,TH_SP15_GEN-APND,MOORPARK,,,,,,,,unplaced
TH_NP15_GEN-APND,MCARTHR_6_N003,TH_NP15_GEN-APND,MCARTHR,,,,,,,,unplaced
TH_NP15_GEN-APND,Q526TP_6_B1,TH_NP15_GEN-APND,Q,,,,,,,,unplaced
TH_NP15_GEN-APND,WEBER_7_N001R2,TH_NP15_GEN-APND,WEBER,,,,,,,,unplaced
TH_NP15_GEN-APND,CORRAL1_6_N002,TH_NP15_GEN-APND,CORRAL,,,,,,,,unplaced
TH_SP15_GEN-APND,MIRALOMA_6_N009,TH_SP15_GEN-APND,MIRALOMA,,,,,,,,unplaced
TH_SP15_GEN-APND,OBERON_7_N132,TH_SP15_GEN-APND,OBERON,65734.0,Oberon Solar Project,CA,33.72899,-115.38238,6.0,0.0,precise
TH_SP15_GEN-APND,ALAMT5G_7_B1,TH_SP15_GEN-APND,ALAMT,315.0,AES Alamitos LLC,CA,33.7688,-118.1009,99.0,0.0,precise
TH_SP15_GEN-APND,PA99MWQ1_6_GN002,TH_SP15_GEN-APND,PA,,,,,,,,unplaced
TH_SP15_GEN-APND,CLRMNT_6_N001,TH_SP15_GEN-APND,CLRMNT,,,,,,,,unplaced
TH_NP15_GEN-APND,PINEFLT_7_B1,TH_NP15_GEN-APND,PINEFLT,,,,,,,,unplaced
TH_NP15_GEN-APND,KERCKHOF_7_B1,TH_NP15_GEN-APND,KERCKHOF,,,,,,,,unplaced
TH_NP15_GEN-APND,DESABLA_6_B1,TH_NP15_GEN-APND,DESABLA,232.0,De Sabla,CA,39.869265,-121.631819,7.0,0.0,precise
TH_NP15_GEN-APND,NHGNDM_7_N002,TH_NP15_GEN-APND,NHGNDM,,,,,,,,unplaced
TH_NP15_GEN-APND,COTWDPGE_1_N024,TH_NP15_GEN-APND,COTWDPGE,,,,,,,,unplaced
TH_SP15_GEN-APND,BIGCRK8_2_B1,TH_SP15_GEN-APND,BIGCRK,318.0,Big Creek 2,CA,37.2,-119.3069,6.0,0.0,precise
TH_PACW_GEN-APND,HINKLE_NODET,TH_PACW_GEN-APND,HINKLE,,,,,,,,unplaced
TH_PACW_GEN-APND,HERMISTO_GNODE3,TH_PACW_GEN-APND,HERMISTO,54761.0,Hermiston Generating Plant,OR,45.8042,-119.37,8.0,0.0,precise
TH_PACE_GEN-APND,OLMSTEAD_7_GNODE1,TH_PACE_GEN-APND,OLMSTEAD,,,,,,,,unplaced
TH_PACE_GEN-APND,ROOTCREE_2_GNODE1,TH_PACE_GEN-APND,ROOTCREE,,,,,,,,unplaced
TH_PACE_GEN-APND,SODA_NODE2,TH_PACE_GEN-APND,SODA,831.0,Soda,ID,42.64455,-111.696689,4.0,0.0,precise
TH_PACE_GEN-APND,FTPIERCE_1_UNITGNODE,TH_PACE_GEN-APND,FTPIERCE,,,,,,,,unplaced
TH_PACE_GEN-APND,NEBOPS_NODE1,TH_PACE_GEN-APND,NEBOPS,56177.0,Nebo Power Station,UT,40.0614,-111.7294,6.0,0.0,precise
TH_PACE_GEN-APND,SPNFKWND_NODET,TH_PACE_GEN-APND,SPNFKWND,56751.0,Spanish Fork Wind Park 2 LLC,UT,40.071389,-111.582222,8.0,0.0,precise
TH_PACE_GEN-APND,ROCKCRK2_2_WIND1GNODE,TH_PACE_GEN-APND,ROCKCRK,67769.0,Rock Creek Wind,WY,41.58263,-106.077347,7.0,0.0,precise
TH_PACE_GEN-APND,JOLLYHIL_NODE1,TH_PACE_GEN-APND,JOLLYHIL,,,,,,,,unplaced
TH_PACE_GEN-APND,WESTVALL_NODE5,TH_PACE_GEN-APND,WESTVALL,55622.0,West Valley Generation Project,UT,40.6667,-112.0317,8.0,0.0,precise
TH_PACE_GEN-APND,BYUSUB_6_GNODE1,TH_PACE_GEN-APND,BYUSUB,,,,,,,,unplaced
TH_PACE_GEN-APND,CURRCRK_NODE2,TH_PACE_GEN-APND,CURRCRK,56102.0,Currant Creek,UT,39.82144,-111.89345,7.0,0.0,precise
TH_PACE_GEN-APND,CASTLSOL_6_UNIT1GNODE,TH_PACE_GEN-APND,CASTLSOL,64740.0,"Castle Solar, LLC",UT,39.334418,-110.990711,8.0,0.0,precise
TH_PACE_GEN-APND,FREEZOUT_NODET,TH_PACE_GEN-APND,FREEZOUT,,,,,,,,unplaced
TH_NP15_GEN-APND,WHEATLND_7_N002,TH_NP15_GEN-APND,WHEATLND,,,,,,,,unplaced
TH_NP15_GEN-APND,LSPSTAS_7_N002,TH_NP15_GEN-APND,LSPSTAS,,,,,,,,unplaced
TH_PACE_GEN-APND,COMMERCE_GNODE1,TH_PACE_GEN-APND,COMMERCE,,,,,,,,unplaced
TH_PACE_GEN-APND,MILLCRK_NODE1,TH_PACE_GEN-APND,MILLCRK,56253.0,Millcreek Power Generation,UT,37.112092,-113.516581,7.0,0.0,precise
TH_PACE_GEN-APND,SKYLINEU_NODE1,TH_PACE_GEN-APND,SKYLINEU,,,,,,,,unplaced
TH_PACE_GEN-APND,STEELSOL_1_SOLAR1GNODE,TH_PACE_GEN-APND,STEELSOL,66267.0,Steel Solar LLC,UT,41.88605,-112.18171,8.0,0.0,precise
TH_PACE_GEN-APND,GADSBY_NODE4,TH_PACE_GEN-APND,GADSBY,3648.0,Gadsby,UT,40.7686,-111.9289,6.0,0.0,precise
TH_PACE_GEN-APND,PINTURA_1_EASTBESS1GNODE,TH_PACE_GEN-APND,PINTURA,,,,,,,,unplaced
TH_PACE_GEN-APND,FOOTECRE_NODE1,TH_PACE_GEN-APND,FOOTECRE,67916.0,Foote Creek Rim,WY,41.6283,-106.2013,8.0,0.0,precise
TH_PACE_GEN-APND,JIMBRIDG_7_THERMAL3GNODE,TH_PACE_GEN-APND,JIMBRIDG,8066.0,Jim Bridger,WY,41.7378,-108.7875,8.0,0.0,precise
TH_NP15_GEN-APND,PLUMAS_7_ND001,TH_NP15_GEN-APND,PLUMAS,,,,,,,,unplaced
TH_PACE_GEN-APND,GRAPHSOL_1_SOLAR1GNODE,TH_PACE_GEN-APND,GRAPHSOL,64186.0,Graphite Solar I,UT,39.54844,-110.71209,8.0,0.0,precise
TH_PACE_GEN-APND,CINER_7_UNIT2GNODE,TH_PACE_GEN-APND,CINER,67419.0,CSWIND America Inc.,CO,38.169473,-104.618971,5.0,0.0,precise
TH_PACE_GEN-APND,WOLVERIN_NODE3,TH_PACE_GEN-APND,WOLVERIN,56301.0,Wolverine Creek,ID,43.4195,-111.8294,8.0,0.0,precise
TH_PACE_GEN-APND,REDMESA_6_SOLAR1GNODE,TH_PACE_GEN-APND,REDMESA,66404.0,Red Mesa Solar Project,UT,37.120814,-109.411511,7.0,0.0,precise
TH_PACE_GEN-APND,HORSESHC_1_SOLAR1GNODE,TH_PACE_GEN-APND,HORSESHC,,,,,,,,unplaced
TH_PACE_GEN-APND,GEMSTATE_NODET,TH_PACE_GEN-APND,GEMSTATE,790.0,Gem State,ID,43.420221,-112.101852,8.0,0.0,precise
TH_PACE_GEN-APND,ENTERPRU_NODE1,TH_PACE_GEN-APND,ENTERPRU,59386.0,"Enterprise Solar, LLC",UT,37.641111,-113.6125,7.0,0.0,precise
TH_PACE_GEN-APND,SMILFORD_NODE2,TH_PACE_GEN-APND,SMILFORD,,,,,,,,unplaced
TH_NP15_GEN-APND,RICHMOND_1_GN001,TH_NP15_GEN-APND,RICHMOND,,,,,,,,unplaced
TH_NP15_GEN-APND,BARTON_1_N001,TH_NP15_GEN-APND,BARTON,,,,,,,,unplaced
TH_NP15_GEN-APND,FLOWD3-6_7_N101,TH_NP15_GEN-APND,FLOWD,,,,,,,,unplaced
TH_NP15_GEN-APND,PANOCHE_1_N001,TH_NP15_GEN-APND,PANOCHE,,,,,,,,unplaced
TH_SP15_GEN-APND,Q442GEN_7_N012,TH_SP15_GEN-APND,Q,,,,,,,,unplaced
TH_NP15_GEN-APND,ORTIGAGN_7_N004,TH_NP15_GEN-APND,ORTIGAGN,,,,,,,,unplaced
TH_NP15_GEN-APND,CHWCHLA2_7_N001,TH_NP15_GEN-APND,CHWCHLA,,,,,,,,unplaced
TH_SP15_GEN-APND,MIRALOM_2_N260,TH_SP15_GEN-APND,MIRALOM,,,,,,,,unplaced
TH_NP15_GEN-APND,SOUTHBY_6_B1,TH_NP15_GEN-APND,SOUTHBY,50752.0,South Belridge Cogeneration Facility,CA,35.438611,-119.7075,6.0,0.0,precise
TH_NP15_GEN-APND,COVERD_7_N002,TH_NP15_GEN-APND,COVERD,,,,,,,,unplaced
TH_NP15_GEN-APND,WHEELBR2_7_B1,TH_NP15_GEN-APND,WHEELBR,50881.0,Wheelabrator Shasta,CA,40.428329,-122.279248,7.0,0.0,precise
TH_SP15_GEN-APND,POM_7_CN2,TH_SP15_GEN-APND,POM,,,,,,,,unplaced
TH_NP15_GEN-APND,HMBBT1_7_N001,TH_NP15_GEN-APND,HMBBT,,,,,,,,unplaced
TH_SP15_GEN-APND,TAP817_1_B1,TH_SP15_GEN-APND,TAP,,,,,,,,unplaced
TH_ZP26_GEN-APND,GWF_GT1_7_N005,TH_ZP26_GEN-APND,GWF,,,,,,,,unplaced
TH_NP15_GEN-APND,GRANDIS_7_N001,TH_NP15_GEN-APND,GRANDIS,,,,,,,,unplaced
TH_SP15_GEN-APND,GARNET_7_N007,TH_SP15_GEN-APND,GARNET,,,,,,,,unplaced
TH_SP15_GEN-APND,RIDGET2_7_N001,TH_SP15_GEN-APND,RIDGET,54931.0,Ridgetop,CA,35.074,-118.3153,6.0,0.0,precise
TH_NP15_GEN-APND,Q643XC2_7_N001,TH_NP15_GEN-APND,Q,,,,,,,,unplaced
TH_SP15_GEN-APND,LITEHIPE_6_N006,TH_SP15_GEN-APND,LITEHIPE,,,,,,,,unplaced
TH_SP15_GEN-APND,CATALNA2_7_N001,TH_SP15_GEN-APND,CATALNA,,,,,,,,unplaced
TH_SP15_GEN-APND,GARNET_7_N014,TH_SP15_GEN-APND,GARNET,,,,,,,,unplaced
TH_NP15_GEN-APND,WISE2_7_B1,TH_NP15_GEN-APND,WISE,292.0,Wise,CA,38.889862,-121.098525,4.0,0.0,precise
TH_SP15_GEN-APND,BGSKYGN3_7_N001,TH_SP15_GEN-APND,BGSKYGN,,,,,,,,unplaced
TH_ZP26_GEN-APND,KCRDCT1_7_NG1,TH_ZP26_GEN-APND,KCRDCT,,,,,,,,unplaced
TH_SP15_GEN-APND,LCKHT1_7_N005,TH_SP15_GEN-APND,LCKHT,,,,,,,,unplaced
TH_NP15_GEN-APND,Q481_7_GN001,TH_NP15_GEN-APND,Q,,,,,,,,unplaced
TH_NP15_GEN-APND,HIGHWAY_1_N003,TH_NP15_GEN-APND,HIGHWAY,,,,,,,,unplaced
TH_SP15_GEN-APND,FLOWIND_6_N003,TH_SP15_GEN-APND,FLOWIND,,,,,,,,unplaced
TH_SP15_GEN-APND,VALLEYSC_1_N001,TH_SP15_GEN-APND,VALLEYSC,59657.0,"Imperial Valley Solar Co (IVSC) 2, LLC",CA,33.252222,-115.4975,8.0,0.0,precise
TH_SP15_GEN-APND,VESTAL_6_N004,TH_SP15_GEN-APND,VESTAL,58644.0,Silver State Solar Power South,NV,35.63,-115.32,6.0,0.0,precise
TH_NP15_GEN-APND,Q829GEN_7_N002,TH_NP15_GEN-APND,Q,,,,,,,,unplaced
TH_NP15_GEN-APND,PCHCOPP_6_B1,TH_NP15_GEN-APND,PCHCOPP,,,,,,,,unplaced
TH_SP15_GEN-APND,IVANPAH_1_B1,TH_SP15_GEN-APND,IVANPAH,,,,,,,,unplaced
TH_SP15_GEN-APND,LBEACH2G_7_N001,TH_SP15_GEN-APND,LBEACH,68023.0,BCE Seal Beach,CA,33.732761,-118.044508,6.0,0.0,precise
TH_ZP26_GEN-APND,KERNFRNT_1_B1,TH_ZP26_GEN-APND,KERNFRNT,50494.0,Kern Front Limited,CA,35.51647,-119.040128,8.0,0.0,precise
TH_SP15_GEN-APND,SGSAVF2_7_N001,TH_SP15_GEN-APND,SGSAVF,,,,,,,,unplaced
TH_SP15_GEN-APND,SOLSTR1B_7_N009,TH_SP15_GEN-APND,SOLSTR,58388.0,Solar Star 1,CA,34.8181,-118.4036,6.0,0.0,precise
TH_NP15_GEN-APND,SJNO2_6_N002,TH_NP15_GEN-APND,SJNO,,,,,,,,unplaced
TH_SP15_GEN-APND,BCRK1-2_1_N003,TH_SP15_GEN-APND,BCRK,,,,,,,,unplaced
TH_ZP26_GEN-APND,S654_7_N001,TH_ZP26_GEN-APND,S,,,,,,,,unplaced
TH_SP15_GEN-APND,SANBRDNO_6_GN004,TH_SP15_GEN-APND,SANBRDNO,,,,,,,,unplaced
TH_SP15_GEN-APND,CTG1BGE_7_N001,TH_SP15_GEN-APND,CTG,,,,,,,,unplaced
TH_SP15_GEN-APND,BIGSK230_2_N022,TH_SP15_GEN-APND,BIGSK,60279.0,Antelope Big Sky Ranch,CA,34.694839,-118.28769,5.0,0.0,precise
TH_NP15_GEN-APND,CLOVIS_1_N001,TH_NP15_GEN-APND,CLOVIS,69072.0,Fresno-Clovis RWRF,CA,36.70318,-119.89207,6.0,0.0,precise
TH_SP15_GEN-APND,BSKYNGSU_2_N002,TH_SP15_GEN-APND,BSKYNGSU,,,,,,,,unplaced
TH_SP15_GEN-APND,ALAMT1G_7_B1,TH_SP15_GEN-APND,ALAMT,315.0,AES Alamitos LLC,CA,33.7688,-118.1009,99.0,0.0,precise
TH_NP15_GEN-APND,GUR3TPT_6_B1,TH_NP15_GEN-APND,GUR,,,,,,,,unplaced
TH_SP15_GEN-APND,Q159AC1_7_N001,TH_SP15_GEN-APND,Q,,,,,,,,unplaced
TH_NP15_GEN-APND,PUEBLOPG_1_N001,TH_NP15_GEN-APND,PUEBLOPG,,,,,,,,unplaced
TH_NP15_GEN-APND,HENRTGEN_7_N001,TH_NP15_GEN-APND,HENRTGEN,,,,,,,,unplaced
TH_NP15_GEN-APND,HAMILBR_7_N002,TH_NP15_GEN-APND,HAMILBR,,,,,,,,unplaced
TH_NP15_GEN-APND,POE_2_B1,TH_NP15_GEN-APND,POE,,,,,,,,unplaced
TH_SP15_GEN-APND,OMWD_6_GN001,TH_SP15_GEN-APND,OMWD,,,,,,,,unplaced
TH_NP15_GEN-APND,SUWSOF70_6_B1,TH_NP15_GEN-APND,SUWSOF,,,,,,,,unplaced
TH_SP15_GEN-APND,STG1SGE_7_N001,TH_SP15_GEN-APND,STG,,,,,,,,unplaced
TH_NP15_GEN-APND,CLARKRD_7_N002,TH_NP15_GEN-APND,CLARKRD,,,,,,,,unplaced
TH_NP15_GEN-APND,SNTARSA_1_N002,TH_NP15_GEN-APND,SNTARSA,,,,,,,,unplaced
TH_ZP26_GEN-APND,TULRLK_7_N015,TH_ZP26_GEN-APND,TULRLK,,,,,,,,unplaced
TH_SP15_GEN-APND,BLYTHES1_7_N001,TH_SP15_GEN-APND,BLYTHES,,,,,,,,unplaced
TH_SP15_GEN-APND,VALTNE34_7_N004,TH_SP15_GEN-APND,VALTNE,62288.0,"Valentine Solar, LLC",CA,34.90422,-118.384341,6.0,0.0,precise
TH_SP15_GEN-APND,GARNET_7_N016,TH_SP15_GEN-APND,GARNET,,,,,,,,unplaced
TH_NP15_GEN-APND,GWFTRACY_1_B1,TH_NP15_GEN-APND,GWFTRACY,,,,,,,,unplaced
TH_SP15_GEN-APND,ROSAMOND_6_N030,TH_SP15_GEN-APND,ROSAMOND,,,,,,,,unplaced
TH_SP15_GEN-APND,HINSON_6_N019,TH_SP15_GEN-APND,HINSON,65457.0,Cathode (Hinson) BESS,CA,33.7763,-118.20028,6.0,0.0,precise
TH_NP15_GEN-APND,DNUBAJCT_6_B1,TH_NP15_GEN-APND,DNUBAJCT,,,,,,,,unplaced
TH_SP15_GEN-APND,MIRALOMA_6_N013,TH_SP15_GEN-APND,MIRALOMA,,,,,,,,unplaced
TH_ZP26_GEN-APND,S622B_7_N003,TH_ZP26_GEN-APND,S,,,,,,,,unplaced
TH_SP15_GEN-APND,LAGUBELL_6_N007,TH_SP15_GEN-APND,LAGUBELL,,,,,,,,unplaced
TH_SP15_GEN-APND,MURRAYGN_7_N026,TH_SP15_GEN-APND,MURRAYGN,,,,,,,,unplaced
TH_SP15_GEN-APND,LAFRESA_6_N003,TH_SP15_GEN-APND,LAFRESA,,,,,,,,unplaced
TH_SP15_GEN-APND,TAP705_1_B1,TH_SP15_GEN-APND,TAP,,,,,,,,unplaced
TH_ZP26_GEN-APND,TAFT_6_B1,TH_ZP26_GEN-APND,TAFT,,,,,,,,unplaced
TH_ZP26_GEN-APND,Q1470_7_N001,TH_ZP26_GEN-APND,Q,,,,,,,,unplaced
TH_SP15_GEN-APND,SPRINGVL_2_N039,TH_SP15_GEN-APND,SPRINGVL,450.0,Spring Creek,CA,40.628115,-122.467509,6.0,0.0,precise
TH_SP15_GEN-APND,MCFLND_7_N009,TH_SP15_GEN-APND,MCFLND,67498.0,McFarland C,AZ,32.946009,-113.491553,6.0,0.0,precise
TH_SP15_GEN-APND,GNS1_7_B1,TH_SP15_GEN-APND,GNS,,,,,,,,unplaced
TH_SP15_GEN-APND,VILLAPK_6_LN001,TH_SP15_GEN-APND,VILLAPK,,,,,,,,unplaced
TH_NP15_GEN-APND,MANCHSTR_1_N001,TH_NP15_GEN-APND,MANCHSTR,,,,,,,,unplaced
TH_NP15_GEN-APND,LAWRENCE_1_N006,TH_NP15_GEN-APND,LAWRENCE,,,,,,,,unplaced
TH_SP15_GEN-APND,ATHOS_7_CN13,TH_SP15_GEN-APND,ATHOS,63300.0,Athos Solar Project,CA,33.751283,-115.35499,5.0,0.0,precise
TH_SP15_GEN-APND,JOHANNA_6_N06,TH_SP15_GEN-APND,JOHANNA,63843.0,"Johanna Energy Center, LLC",CA,33.715016,-117.853984,7.0,0.0,precise
TH_SP15_GEN-APND,SPRINGVL_6_N004,TH_SP15_GEN-APND,SPRINGVL,450.0,Spring Creek,CA,40.628115,-122.467509,6.0,0.0,precise
TH_SP15_GEN-APND,CENTERS_6_N004,TH_SP15_GEN-APND,CENTERS,57490.0,Imperial Solar Energy Center South,CA,32.663289,-115.658284,7.0,0.0,precise
TH_SP15_GEN-APND,LITEHIPE_2_N001,TH_SP15_GEN-APND,LITEHIPE,,,,,,,,unplaced
TH_SP15_GEN-APND,CHCARITA_1_N012,TH_SP15_GEN-APND,CHCARITA,,,,,,,,unplaced
TH_SP15_GEN-APND,ETIWANDA_6_N016,TH_SP15_GEN-APND,ETIWANDA,745.0,Etiwanda,CA,34.10345,-117.5257,99.0,0.0,precise
TH_SP15_GEN-APND,LAGUBELL_6_N009,TH_SP15_GEN-APND,LAGUBELL,,,,,,,,unplaced
TH_SP15_GEN-APND,SANBRDNO_6_GN001,TH_SP15_GEN-APND,SANBRDNO,,,,,,,,unplaced
TH_NP15_GEN-APND,SALINAS_1_N024,TH_NP15_GEN-APND,SALINAS,50865.0,Salinas River Cogeneration,CA,35.9515,-120.8679,7.0,0.0,precise
TH_ZP26_GEN-APND,GWF_CT2_7_N002,TH_ZP26_GEN-APND,GWF,,,,,,,,unplaced
TH_NP15_GEN-APND,RALSTTPB_6_N008,TH_NP15_GEN-APND,RALSTTPB,,,,,,,,unplaced
TH_NP15_GEN-APND,METCALF_1_N044,TH_NP15_GEN-APND,METCALF,55393.0,Metcalf Energy Center,CA,37.2207,-121.7457,7.0,0.0,precise
TH_SP15_GEN-APND,IMPBCH_7_NBT1,TH_SP15_GEN-APND,IMPBCH,,,,,,,,unplaced
TH_SP15_GEN-APND,JOANEC_7_N001,TH_SP15_GEN-APND,JOANEC,,,,,,,,unplaced
TH_NP15_GEN-APND,OILFLDS_6_N009,TH_NP15_GEN-APND,OILFLDS,,,,,,,,unplaced
TH_SP15_GEN-APND,WLMNGTON_7_N003,TH_SP15_GEN-APND,WLMNGTON,55557.0,Wilmington Hydrogen Plant,CA,33.7803,-118.24,8.0,0.0,precise
TH_SP15_GEN-APND,ETIWANDA_6_N004,TH_SP15_GEN-APND,ETIWANDA,745.0,Etiwanda,CA,34.10345,-117.5257,99.0,0.0,precise
TH_NP15_GEN-APND,SYCAMORE_1_N101,TH_NP15_GEN-APND,SYCAMORE,50134.0,Sycamore Cogeneration,CA,35.452577,-118.985313,8.0,0.0,precise
TH_SP15_GEN-APND,PIOPICO2_7_N001,TH_SP15_GEN-APND,PIOPICO,,,,,,,,unplaced
TH_NP15_GEN-APND,SJNO2_6_B1,TH_NP15_GEN-APND,SJNO,,,,,,,,unplaced
TH_ZP26_GEN-APND,TXMIDST_7_N001,TH_ZP26_GEN-APND,TXMIDST,,,,,,,,unplaced
TH_ZP26_GEN-APND,SANBRN_7_NSR1,TH_ZP26_GEN-APND,SANBRN,,,,,,,,unplaced
TH_SP15_GEN-APND,VICTOR_7_N019,TH_SP15_GEN-APND,VICTOR,65743.0,Victory Pass,CA,33.701001,-115.316292,6.0,0.0,precise
TH_SP15_GEN-APND,SANBRDNO_6_N014,TH_SP15_GEN-APND,SANBRDNO,,,,,,,,unplaced
TH_NP15_GEN-APND,LASSEN_6_N004,TH_NP15_GEN-APND,LASSEN,,,,,,,,unplaced
TH_SP15_GEN-APND,TWILGHTL_7_N001,TH_SP15_GEN-APND,TWILGHTL,,,,,,,,unplaced
TH_SP15_GEN-APND,ATLAS2_6_N020,TH_SP15_GEN-APND,ATLAS,,,,,,,,unplaced
TH_NP15_GEN-APND,GONZAGA_7_N13,TH_NP15_GEN-APND,GONZAGA,,,,,,,,unplaced
TH_NP15_GEN-APND,ARAMIS_7_N001,TH_NP15_GEN-APND,ARAMIS,,,,,,,,unplaced
TH_NP15_GEN-APND,LUNAVL_7_ND002,TH_NP15_GEN-APND,LUNAVL,,,,,,,,unplaced
TH_NP15_GEN-APND,FBERBORD_1_N001,TH_NP15_GEN-APND,FBERBORD,,,,,,,,unplaced
TH_NP15_GEN-APND,ARAMIS_7_N002,TH_NP15_GEN-APND,ARAMIS,,,,,,,,unplaced
TH_SP15_GEN-APND,SANBRDNO_6_N007,TH_SP15_GEN-APND,SANBRDNO,,,,,,,,unplaced
TH_SP15_GEN-APND,ATHOS_7_CN1,TH_SP15_GEN-APND,ATHOS,63300.0,Athos Solar Project,CA,33.751283,-115.35499,5.0,0.0,precise
TH_ZP26_GEN-APND,TAFTA_J_6_B1,TH_ZP26_GEN-APND,TAFTA,,,,,,,,unplaced
TH_SP15_GEN-APND,SPRINGVL_6_N019,TH_SP15_GEN-APND,SPRINGVL,450.0,Spring Creek,CA,40.628115,-122.467509,6.0,0.0,precise
TH_SP15_GEN-APND,RECTOR_6_N004,TH_SP15_GEN-APND,RECTOR,58202.0,RE Victor Phelan Solar One LLC,CA,34.51231,-117.47753,6.0,0.0,precise
TH_SP15_GEN-APND,RECTOR_6_N029,TH_SP15_GEN-APND,RECTOR,58202.0,RE Victor Phelan Solar One LLC,CA,34.51231,-117.47753,6.0,0.0,precise
TH_ZP26_GEN-APND,CYMRIC_1_N004,TH_ZP26_GEN-APND,CYMRIC,52104.0,Cymric 36W Cogen,CA,35.3633,-119.6756,6.0,0.0,precise
TH_NP15_GEN-APND,DRUM38780_7_B7,TH_NP15_GEN-APND,DRUM,236.0,Drum 2,CA,39.257388,-120.767046,4.0,0.0,precise
TH_SP15_GEN-APND,RATTLSNK_7_RB2N002,TH_SP15_GEN-APND,RATTLSNK,,,,,,,,unplaced
TH_SP15_GEN-APND,LACSD_7_B3,TH_SP15_GEN-APND,LACSD,,,,,,,,unplaced
TH_NP15_GEN-APND,LODI25CT_7_B1,TH_NP15_GEN-APND,LODI,,,,,,,,unplaced
TH_SP15_GEN-APND,ROMOLA_7_N007,TH_SP15_GEN-APND,ROMOLA,,,,,,,,unplaced
TH_SP15_GEN-APND,SOLCA_7_NSR2,TH_SP15_GEN-APND,SOLCA,,,,,,,,unplaced
TH_NP15_GEN-APND,WOLFSKIL_7_B1,TH_NP15_GEN-APND,WOLFSKIL,55855.0,Wolfskill Energy Center,CA,38.228522,-122.07525,8.0,0.0,precise
