node,archetype,spread,conc,marker,size_node,kstar_physical_line,kstar_rating_MW,kstar_rating_source,MCC_mid,MCC_eve,import_signal,export_signal,hours_covered,kstar_contribution,n_months_active,size_cv,size_max_share,same_kstar_months,persistence_label,n_tpp_projects,earliest_isd_active,oldest_plan_year,max_slip_years,projects_summary
ASHTON_6_GNODE1,WHITE,9.44325068627451,0.46542897370127706,filled,222267865.778,ITC:PACE_FOURCORNE345_ITC,,unknown,-0.06210629932475684,-0.7009050870455709,-0.7009050870455709,0.06210629932475684,8735,0.7492318225073967,4,1.6911673071196482,0.8827468007656636,2,sporadic (4/12 mo),0.0,,,,
ASTORIA1_7_N001,RED,52.164749779411764,0.15155568604030603,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.6769464549176485,-0.7065494437230648,-0.7065494437230648,7.6769464549176485,8735,1.0716264063904999,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
ASTORIA2_7_N001,RED,52.164749779411764,0.15155568604030603,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.6769464549176485,-0.7065494437230648,-0.7065494437230648,7.6769464549176485,8735,1.0716264063904999,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
ATHOS_7_CN1,RED,40.74819370098039,0.18122123381275226,filled,221567628.775,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-9.679853866889614,-1.4224187538349125,-1.4224187538349125,9.679853866889614,8735,1.1101671838042335,11,0.5261602353162576,0.1620619985881853,4,11/12 mo · moderate,0.0,,,,
ATHOS_7_CN13,RED,40.74819370098039,0.18122123381275226,filled,221567628.775,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-9.679853866889614,-1.4224187538349125,-1.4224187538349125,9.679853866889614,8735,1.1101671838042335,11,0.5261602353162576,0.1620619985881853,4,11/12 mo · moderate,0.0,,,,
ATHOS_7_CN5,RED,40.74819370098039,0.18122123381275226,filled,221567628.775,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-9.679853866889614,-1.4224187538349125,-1.4224187538349125,9.679853866889614,8735,1.1101671838042335,11,0.5261602353162576,0.1620619985881853,4,11/12 mo · moderate,0.0,,,,
ATHOS_7_CN6,RED,40.74819370098039,0.18122123381275226,filled,221567628.775,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-9.679853866889614,-1.4224187538349125,-1.4224187538349125,9.679853866889614,8735,1.1101671838042335,11,0.5261602353162576,0.1620619985881853,4,11/12 mo · moderate,0.0,,,,
ATLAS2_6_N019,RED,39.04524139705883,0.17503983860695688,filled,209466044.928,NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,5400.0,WECC path 15,-4.284921161073382,-0.8353406257646798,-0.8353406257646798,4.284921161073382,4848,0.7015995539728496,5,0.7422934299635847,0.3715838584510193,2,5/12 mo · moderate,0.0,,,,
ATLAS2_6_N020,RED,39.04524139705883,0.17503983860695688,filled,209466044.928,NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,5400.0,WECC path 15,-4.284921161073382,-0.8353406257646798,-0.8353406257646798,4.284921161073382,4848,0.7015995539728496,5,0.7422934299635847,0.3715838584510193,2,5/12 mo · moderate,0.0,,,,
ATLAS2_6_N021,RED,39.04524139705883,0.17503983860695688,filled,209466044.928,NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,5400.0,WECC path 15,-4.284921161073382,-0.8353406257646798,-0.8353406257646798,4.284921161073382,4848,0.7015995539728496,5,0.7422934299635847,0.3715838584510193,2,5/12 mo · moderate,0.0,,,,
ATLAS2_6_N022,RED,39.04524139705883,0.17503983860695688,filled,209466044.928,NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,5400.0,WECC path 15,-4.284921161073382,-0.8353406257646798,-0.8353406257646798,4.284921161073382,4848,0.7015995539728496,5,0.7422934299635847,0.3715838584510193,2,5/12 mo · moderate,0.0,,,,
ATLAS2_6_N023,RED,39.04524139705883,0.17503983860695688,filled,209466044.928,NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,5400.0,WECC path 15,-4.284921161073382,-0.8353406257646798,-0.8353406257646798,4.284921161073382,4848,0.7015995539728496,5,0.7422934299635847,0.3715838584510193,2,5/12 mo · moderate,0.0,,,,
ATLAS2_6_N024,RED,39.04524139705883,0.17503983860695688,filled,209466044.928,NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,5400.0,WECC path 15,-4.284921161073382,-0.8353406257646798,-0.8353406257646798,4.284921161073382,4848,0.7015995539728496,5,0.7422934299635847,0.3715838584510193,2,5/12 mo · moderate,0.0,,,,
ATLAS2_6_N025,RED,39.04524139705883,0.17503983860695688,filled,209466044.928,NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,5400.0,WECC path 15,-4.284921161073382,-0.8353406257646798,-0.8353406257646798,4.284921161073382,4848,0.7015995539728496,5,0.7422934299635847,0.3715838584510193,2,5/12 mo · moderate,0.0,,,,
ATLAS2_6_N026,RED,39.04524139705883,0.17503983860695688,filled,209466044.928,NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,5400.0,WECC path 15,-4.284921161073382,-0.8353406257646798,-0.8353406257646798,4.284921161073382,4848,0.7015995539728496,5,0.7422934299635847,0.3715838584510193,2,5/12 mo · moderate,0.0,,,,
ATLASC_6_N019,RED,43.1532231372549,0.1465744035915353,filled,236409395.65,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-7.908118728715436,-1.522644557650356,-1.522644557650356,7.908118728715436,8735,1.0559472155917842,11,0.4873583548324645,0.1521063096780623,3,11/12 mo · stable,0.0,,,,
ATLASC_6_N020,RED,43.1532231372549,0.1465744035915353,filled,236409395.65,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-7.908118728715436,-1.522644557650356,-1.522644557650356,7.908118728715436,8735,1.0559472155917842,11,0.4873583548324645,0.1521063096780623,3,11/12 mo · stable,0.0,,,,
ATLASC_6_N021,RED,43.1532231372549,0.1465744035915353,filled,236409395.65,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-7.908118728715436,-1.522644557650356,-1.522644557650356,7.908118728715436,8735,1.0559472155917842,11,0.4873583548324645,0.1521063096780623,3,11/12 mo · stable,0.0,,,,
ATLASC_6_N022,RED,43.1532231372549,0.1465744035915353,filled,236409395.65,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-7.908118728715436,-1.522644557650356,-1.522644557650356,7.908118728715436,8735,1.0559472155917842,11,0.4873583548324645,0.1521063096780623,3,11/12 mo · stable,0.0,,,,
ATLASC_6_N023,RED,43.1532231372549,0.1465744035915353,filled,236409395.65,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-7.908118728715436,-1.522644557650356,-1.522644557650356,7.908118728715436,8735,1.0559472155917842,11,0.4873583548324645,0.1521063096780623,3,11/12 mo · stable,0.0,,,,
ATLASC_6_N024,RED,43.1532231372549,0.1465744035915353,filled,236409395.65,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-7.908118728715436,-1.522644557650356,-1.522644557650356,7.908118728715436,8735,1.0559472155917842,11,0.4873583548324645,0.1521063096780623,3,11/12 mo · stable,0.0,,,,
ATWELL_1_N001,RED,57.98475008578431,0.14208696928882145,filled,353675065.3335,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-9.091855117568057,-1.3923474458138652,-1.3923474458138652,9.091855117568057,8735,1.3022116067145113,12,1.1605430384007227,0.298086425728209,4,12/12 mo · variable,0.0,,,,
AVENAL_6_GN001,RED,710.574902009804,0.07769821125923206,filled,283786787.543,NOM:7430_KTTLM_GATES_70_1,,unknown,-83.64361367349271,-1.7540891378154868,-1.7540891378154868,83.64361367349271,8735,24.65242079449824,8,1.1819921678419032,0.4060112567370005,4,8/12 mo · variable,0.0,,,,
AVENAL_6_GN002,RED,710.574902009804,0.07769821125923206,filled,283786787.543,NOM:7430_KTTLM_GATES_70_1,,unknown,-83.64361367349271,-1.7540891378154868,-1.7540891378154868,83.64361367349271,8735,24.65242079449824,8,1.1819921678419032,0.4060112567370005,4,8/12 mo · variable,0.0,,,,
AVENAL_6_GN003,RED,710.574902009804,0.07769821125923206,filled,283786787.543,NOM:7430_KTTLM_GATES_70_1,,unknown,-83.64361367349271,-1.7540891378154868,-1.7540891378154868,83.64361367349271,8735,24.65242079449824,8,1.1819921678419032,0.4060112567370005,4,8/12 mo · variable,0.0,,,,
AVENGEN_7_N001,RED,710.574902009804,0.07769821125923206,filled,283786787.543,NOM:7430_KTTLM_GATES_70_1,,unknown,-83.64361367349271,-1.7540891378154868,-1.7540891378154868,83.64361367349271,8735,24.65242079449824,8,1.1819921678419032,0.4060112567370005,4,8/12 mo · variable,0.0,,,,
AVENGEN_7_N002,RED,710.574902009804,0.07769821125923206,filled,283786787.543,NOM:7430_KTTLM_GATES_70_1,,unknown,-83.64361367349271,-1.7540891378154868,-1.7540891378154868,83.64361367349271,8735,24.65242079449824,8,1.1819921678419032,0.4060112567370005,4,8/12 mo · variable,0.0,,,,
AVEP_7_ND001,RED,52.164749779411764,0.15155568604030603,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.6769464549176485,-0.7065494437230648,-0.7065494437230648,7.6769464549176485,8735,1.0716264063904999,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
AVLYSLR_7_CN1,RED,49.56661225490196,0.1283517599882792,filled,161792216.843,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-6.317024149680232,-0.4473189334545646,-0.4473189334545646,6.317024149680232,1872,1.1432219395683083,2,1.133953659533402,0.9009131611036852,1,sporadic (2/12 mo),0.0,,,,
AVSOLAR_7_N008,RED,52.164749779411764,0.15155568604030603,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.6769464549176485,-0.7065494437230648,-0.7065494437230648,7.6769464549176485,8735,1.0716264063904999,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
AZALEA_7_N001,RED,63.95239843137254,0.1346430196615614,filled,363994731.89699996,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-8.749331086871562,-1.551722578977632,-1.551722578977632,8.749331086871562,7727,1.6075222416997836,10,1.0764802175843229,0.3254564471511039,3,10/12 mo · variable,0.0,,,,
AZALEA_7_N002,RED,63.95239843137254,0.1346430196615614,filled,363994731.89699996,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-8.749331086871562,-1.551722578977632,-1.551722578977632,8.749331086871562,7727,1.6075222416997836,10,1.0764802175843229,0.3254564471511039,3,10/12 mo · variable,0.0,,,,
BALCH3TP_2_B1,PURPLE,120.29538381127452,0.13074880190930652,filled,1114291435.752,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-12.590637022380099,3.7719696428864786,3.7719696428864786,12.590637022380099,8735,3.283213127087072,11,0.8318871538153183,0.247054562158847,6,11/12 mo · moderate,0.0,,,,
BANGOR_6_N004,WHITE,40.68215738970588,0.25034511948963895,filled,271291328.43050003,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,2.8170438702615637,-0.22834159067113627,-0.22834159067113627,-2.8170438702615637,8735,1.1265795855726553,12,1.4498143760823767,0.373979628045042,3,12/12 mo · variable,0.0,,,,
BARPKGEN_7_B1,RED,50.048544203431376,0.16663397820772372,filled,228593785.44599995,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-4.685222590458056,0.3263048705717166,0.3263048705717166,4.685222590458056,8735,0.9325643947886225,11,1.2164513983787135,0.4135434977163184,3,11/12 mo · variable,0.0,,,,
BARRE_2_N043,RED,50.048544203431376,0.16663397820772372,filled,228593785.44599995,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-4.685222590458056,0.3263048705717166,0.3263048705717166,4.685222590458056,8735,0.9325643947886225,11,1.2164513983787135,0.4135434977163184,3,11/12 mo · variable,0.0,,,,
BARRE_6_N010,RED,50.048544203431376,0.16663397820772372,filled,228593785.44599995,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-4.685222590458056,0.3263048705717166,0.3263048705717166,4.685222590458056,8735,0.9325643947886225,11,1.2164513983787135,0.4135434977163184,3,11/12 mo · variable,0.0,,,,
BARRE_6_N011,RED,50.048544203431376,0.16663397820772372,filled,228593785.44599995,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-4.685222590458056,0.3263048705717166,0.3263048705717166,4.685222590458056,8735,0.9325643947886225,11,1.2164513983787135,0.4135434977163184,3,11/12 mo · variable,0.0,,,,
BARTON_1_N001,PURPLE,115.33950682598041,0.13994866768303654,filled,1114291435.752,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-10.784752543514251,4.591441617263507,4.591441617263507,10.784752543514251,8735,3.07933382069165,11,0.8318871538153183,0.247054562158847,6,11/12 mo · moderate,0.0,,,,
BASELINE_GNODE1,RED,25.76944549019608,0.3772900408901045,filled,138257553.72,ITC:PACE_FOURCORNE345_ITC,,unknown,-3.8231774836042836,-0.8501048822057943,-0.8501048822057943,3.8231774836042836,8735,1.0253180359560625,6,0.6823393323817247,0.3077452768594082,2,6/12 mo · moderate,0.0,,,,
BAYMDWS_1_N004,WHITE,58.344188161764706,0.13510617860272936,filled,318993420.2355,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,7.56782219041112,1.7707080789223844,1.7707080789223844,-7.56782219041112,8735,1.7715210279518379,10,1.4184745358269315,0.4745243867413791,5,10/12 mo · variable,0.0,,,,
BCKSCRK_2_B1,WHITE,45.4962174754902,0.21349547277607253,filled,291521475.036,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,2.335018611843958,0.5256538068956412,0.5256538068956412,-2.335018611843958,8735,1.1804664596971173,11,1.2080605245306075,0.3195067699049511,4,11/12 mo · variable,0.0,,,,
BCKSCRK_2_N004,WHITE,45.4962174754902,0.21349547277607253,filled,291521475.036,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,2.335018611843958,0.5256538068956412,0.5256538068956412,-2.335018611843958,8735,1.1804664596971173,11,1.2080605245306075,0.3195067699049511,4,11/12 mo · variable,0.0,,,,
BCKSCRK_7_N002,WHITE,45.4962174754902,0.21349547277607253,filled,291521475.036,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,2.335018611843958,0.5256538068956412,0.5256538068956412,-2.335018611843958,8735,1.1804664596971173,11,1.2080605245306075,0.3195067699049511,4,11/12 mo · variable,0.0,,,,
BCRK1-2_1_N003,RED,48.49577898284314,0.1525742739171642,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.728732530752901,-0.7200079468405978,-0.7200079468405978,6.728732530752901,8735,0.9258657761578569,11,1.4157487206109955,0.4213457432049267,3,11/12 mo · variable,0.0,,,,
BCRK1-2_1_N004,RED,48.49577898284314,0.1525742739171642,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.728732530752901,-0.7200079468405978,-0.7200079468405978,6.728732530752901,8735,0.9258657761578569,11,1.4157487206109955,0.4213457432049267,3,11/12 mo · variable,0.0,,,,
BEARCRK_6_N001,WHITE,30.93639151960784,0.1531412318733846,filled,299346115.374,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,3.8871356272934796,0.40710873342960613,0.40710873342960613,-3.8871356272934796,8735,1.0194475847958968,10,1.2951518072556591,0.3797253030239237,3,10/12 mo · variable,0.0,,,,
BEARCRK_6_N010,WHITE,30.93639151960784,0.1531412318733846,filled,299346115.374,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,3.8871356272934796,0.40710873342960613,0.40710873342960613,-3.8871356272934796,8735,1.0194475847958968,10,1.2951518072556591,0.3797253030239237,3,10/12 mo · variable,0.0,,,,
BEARDSLY_7_B1,WHITE,70.94118840686275,0.14462928541023398,filled,260057630.241,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-0.8491260921306965,-4.970191660190252,-4.970191660190252,0.8491260921306965,8735,1.717873370040611,10,1.156155287179956,0.2977955506491007,4,10/12 mo · variable,0.0,,,,
BELDEN_7_B1,WHITE,37.62921,0.22915385795612112,filled,239827483.63549995,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,1.0740758487593876,0.5724080139542264,0.5724080139542264,-1.0740758487593876,8735,1.190567734677208,12,1.727461167637347,0.5032676883166693,3,12/12 mo · variable,0.0,,,,
BELLEF_7_CN01,RED,51.873293063725484,0.1514038218498798,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.558110093684928,-0.6447858039541196,-0.6447858039541196,7.558110093684928,8735,1.0433340437808043,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
BELLEF_7_CN04,RED,51.875696004901954,0.151403773580673,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.5581220197761985,-0.6447858039541196,-0.6447858039541196,7.5581220197761985,8735,1.0433340437808043,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
BELLEF_7_CN05,RED,51.875696004901954,0.15140408972969535,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.558123170702125,-0.6447984769865269,-0.6447984769865269,7.558123170702125,8735,1.0433340437808043,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
BELLEF_7_CN06,RED,51.873293063725484,0.15140414189066462,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.558109023380696,-0.6447984769865269,-0.6447984769865269,7.558109023380696,8735,1.0433340437808043,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
BELLEF_7_CN07,RED,51.875696004901954,0.15140376968893837,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.558124241006357,-0.6447858039541196,-0.6447858039541196,7.558124241006357,8735,1.0433340437808043,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
BELLEF_7_CN08,RED,51.875696004901954,0.15140408972969535,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.558123170702125,-0.6447984769865269,-0.6447984769865269,7.558123170702125,8735,1.0433340437808043,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
BELLOTA_2_B1,WHITE,48.36287394607844,0.16430328775843048,filled,933099930.846,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,4.123472214351852,2.0175167106201464,2.0175167106201464,-4.123472214351852,8735,1.3209464676741618,8,0.9725979830135266,0.3585185542452583,4,8/12 mo · moderate,0.0,,,,
BELLPGE_1_N001,BLUE,42.128516715686274,0.27728139649412026,filled,291521475.036,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,4.550041831263868,3.9008884461058835,3.9008884461058835,-4.550041831263868,8735,1.2847327248988534,11,1.2473528319484102,0.3258742924783793,4,11/12 mo · variable,0.0,,,,
BEND_NODE1,WHITE,44.90654579656863,0.19815497599904167,filled,199776475.485,ITC:PACE_FOURCORNE345_ITC,,unknown,7.399600538170976,-1.1103401499815988,-1.1103401499815988,-7.399600538170976,8735,0.8032878578001391,6,0.6030892514214147,0.2700211356128297,2,6/12 mo · moderate,0.0,,,,
BEND_NODE2,WHITE,44.90654579656863,0.19815497599904167,filled,199776475.485,ITC:PACE_FOURCORNE345_ITC,,unknown,7.399600538170976,-1.1103401499815988,-1.1103401499815988,-7.399600538170976,8735,0.8032878578001391,6,0.6030892514214147,0.2700211356128297,2,6/12 mo · moderate,0.0,,,,
BEND_NODE3,WHITE,44.90654579656863,0.19815497599904167,filled,199776475.485,ITC:PACE_FOURCORNE345_ITC,,unknown,7.399600538170976,-1.1103401499815988,-1.1103401499815988,-7.399600538170976,8735,0.8032878578001391,6,0.6030892514214147,0.2700211356128297,2,6/12 mo · moderate,0.0,,,,
BERCYN_7_N001,WHITE,53.08705084558824,0.1159101361554089,filled,188335853.67675,NOM:31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,150.0,voltage proxy 60 kV,5.925908421292029,2.9403563295197563,2.9403563295197563,-5.925908421292029,8735,1.808101710869202,10,1.5626940312725883,0.4775012299526804,5,10/12 mo · variable,0.0,,,,
BERNARDO_6_N001,WHITE,60.15117365196078,0.17342340544301715,filled,212116695.98000002,NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1,700.0,voltage proxy 230 kV,-2.9547702336160184,2.1964500693457714,2.1964500693457714,2.9547702336160184,8735,1.9844283608052793,10,0.5119306378986033,0.1818541628454069,2,10/12 mo · moderate,0.0,,,,
BESSGEN_7_N001,WHITE,56.39724601715687,0.17029186564711438,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-2.7069787521740056,2.238277921836331,2.238277921836331,2.7069787521740056,8735,1.8720219014235788,9,0.3777499860656905,0.16607386864019,2,9/12 mo · stable,0.0,,,,
